13, https://38.media.tumblr.com/886236e83a1a1b6ae9f4dc43509f2fe6/tumblr_nov5tja4g91rkmzrjo1_400.gif, a man walks into a room and sees a girl floating above the bed
22, https://38.media.tumblr.com/8852d21ad80d138416453eb968ee97bc/tumblr_npntschfQp1qf69tyo1_500.gif, a guy are kissing a girl slowly in a swimming pool.
43, https://38.media.tumblr.com/8beac80e7df8b66fc5d50d9f0679c527/tumblr_nnn5873T0c1uqclqmo1_500.gif, a girl is smoking with his friend in the house
55, https://38.media.tumblr.com/70f4c1fc63e69bafb2c0aafcc293d6ff/tumblr_npc3iyfpDC1ux3xido1_400.gif, a girl in a football uniform is dancing and singing
83, https://38.media.tumblr.com/8280fface19efac034d699ce72d8cbfe/tumblr_nq3arkKkE41utbf1ao1_500.gif, a girl who has a pink hat and clothes are smiling.
87, https://38.media.tumblr.com/a8202ac881bda3a893dc06329d797230/tumblr_nqc68gfjSw1uxae7wo1_400.gif, a girl are taking the laundry down on a windy day.
91, https://38.media.tumblr.com/a73a6a3c2667bb7a0bbbe9854c4f5d86/tumblr_ni2l89yZ7r1u4o6i5o1_500.gif, a boy and a girl are walking down hand in hand.
94, https://38.media.tumblr.com/a53426f2be652304a6cf1857c7dca052/tumblr_np5aw09Aa31shzpsuo1_500.gif, a girl in black dress is walking in slow motion.
102, https://38.media.tumblr.com/a52888989b59a45aba7ba81e2c22bb9c/tumblr_npx2d96ZLV1uuyoqfo1_500.gif, a girl is doing hanging push ups in a gym.
120, https://38.media.tumblr.com/b34dfe94eba2677c09f8107cd822db3b/tumblr_npswzuXNTP1tk15f6o1_400.gif, a girl in a white dress is walking in the snow
191, https://38.media.tumblr.com/86e29177bebc18559947123050d6b59c/tumblr_npy09wPmpg1ur1d3lo1_250.gif, a girl is turning around and lighting her cigarette
208, https://38.media.tumblr.com/6b09f62bb8f2c3d80d6fd827357af6d1/tumblr_n4jvksHSRf1tsimn1o1_250.gif, a young man are wearing red pants gestures to a girl in a black dress.
