74, https://38.media.tumblr.com/64a238fc39c8ee1d313e40ffa48cda10/tumblr_npwndlNfA31unrb56o1_400.gif, a car drives through a puddle and drenches people at a bus stop.
269, https://38.media.tumblr.com/7f0c64d281af9c2a6f293f11e3d6c498/tumblr_nm1gcrWcL11smppa2o1_500.gif, a husband and wife are kissing and outside of a car in the dark.
351, https://38.media.tumblr.com/687287b167a22dfb26008325dc91ff1c/tumblr_npa0jfr3Yx1uv4yyeo1_400.gif, it is a boy doing a car trick.
488, https://38.media.tumblr.com/5f1f67de27fe96e4eb10385903a113e8/tumblr_nolgkjeEnt1uvrf1po1_1280.gif, a car is getting stop by someone who make the car stop.
505, https://38.media.tumblr.com/6edf41179fd93902c571b82f393fd926/tumblr_noxa597gNN1urx4j9o1_400.gif, four girls is driving a car and dancing at the same time.
676, https://38.media.tumblr.com/4eda9cf256885dd531c9f9e3078ed35d/tumblr_n7dduocTT61tydpafo1_250.gif, a man is stepping out of a car while being photographed
1049, https://38.media.tumblr.com/deb446c59e7b3daf93473be5464b9de4/tumblr_nqiwbxj0OU1srdo2vo1_400.gif, two guys in business suits is sitting a car sharing an awkward moment
1343, https://38.media.tumblr.com/eaf887f5a2edae2a76aa6fa557f8a32b/tumblr_not0zybzw51uvgn7eo1_500.gif, a car drift's around a corner while smoke comes from the wheels
1383, https://38.media.tumblr.com/e75d9c53e92124ed2a0cdeaf2ebe224c/tumblr_npisecIB1I1qzexh8o1_400.gif, it is a car drifting around a man and he is surprised
1455, https://38.media.tumblr.com/bf89c4fbd23ae41e551d4757b60d8791/tumblr_nkbxekix2p1s2mmayo1_500.gif, a car is spinning across a road with smoke coming from it.
1596, https://38.media.tumblr.com/c35830f48e43af4d5135dcbb2a0de07e/tumblr_np0m48XPRU1rxobalo1_400.gif, a car is driving on a race track.
1719, https://31.media.tumblr.com/d5550d5b98c7bbdbc2d195ccee7012b2/tumblr_nqmumvJJBD1usf060o1_400.gif, a car pulls up alongside another car, the driver motions to wind down the window, when he does the other car drives away
1795, https://31.media.tumblr.com/1de4b2cfe3c39f0b8923eaa883f0de71/tumblr_nodj8jxg791qkqcdko1_400.gif, a car are driving down a highway at nighttime.
1804, https://31.media.tumblr.com/e5c4dd9f094c80603ed73925faebf9b6/tumblr_not9z0whdB1tq1dw1o1_400.gif, a train is going down the tracks as a car crosses in front of it.a
1910, https://31.media.tumblr.com/5420dab5475639dcbf21040fb22175aa/tumblr_nmjapqQ9nt1upjq25o1_400.gif, a car launches in the air while other cars are lining up at a toll booth
1933, https://31.media.tumblr.com/c82b56d6231fb84ac7daced61786c98f/tumblr_noaab8q1T61uvyw1ao1_500.gif, two people are walking by a car with two passengers.
1969, https://31.media.tumblr.com/f089d319acb7fc9555f5ac848926952f/tumblr_npw3h65qN71twysaxo1_500.gif, a car is driving into the back of a lorry and being crumpled.
2006, https://31.media.tumblr.com/5eb951aca63124ee21e4b88840f85b07/tumblr_nn3r9dJ3Br1rnfni9o1_500.gif, a car is skidding on a snowy highway.
